temperature_c,butterflies_in_direct_sun,estimate,standard_error,conf_low,conf_high,supported,estimate_supported
8.653631284916202,0,-0.05754409814583738,0.06407115605971397,-0.18320713807697042,0.06811894178529562,TRUE,-0.05754409814583738
8.759776536312849,0,-0.05612116155948324,0.06315832316520661,-0.17999385832330989,0.06775153520434339,TRUE,-0.05612116155948324
8.865921787709498,0,-0.05469822497312908,0.0622512130233571,-0.17679180262958497,0.06739535268332678,TRUE,-0.05469822497312908
8.972067039106145,0,-0.05327528838677494,0.06135007948115765,-0.17360146886701702,0.06705089209346712,TRUE,-0.05327528838677494
9.078212290502794,0,-0.051852351800420776,0.060455189797366415,-0.17042338121138279,0.0667186776105412,TRUE,-0.051852351800420776
9.184357541899441,0,-0.05042941521406664,0.05956682538253232,-0.16725809159442856,0.06639926116629524,TRUE,-0.05042941521406664
9.290502793296088,0,-0.0490064786277125,0.058685282571500484,-0.16410618121898823,0.0660932239635632,TRUE,-0.0490064786277125
9.396648044692737,0,-0.04758354204135834,0.05781087342764234,-0.16096826213632345,0.06580117805360675,TRUE,-0.04758354204135834
9.502793296089386,0,-0.04616060545500418,0.056943926577495224,-0.1578449788831061,0.06552376797309771,TRUE,-0.04616060545500418
9.608938547486034,0,-0.04473766886865004,0.056084788073823694,-0.15473701017414393,0.06526167243684383,TRUE,-0.04473766886865004
9.71508379888268,0,-0.043314732282295904,0.05523382228430808,-0.15164507064536958,0.06501560608077774,TRUE,-0.043314732282295904
9.82122905027933,0,-0.04189179569594174,0.05439141280211058,-0.1485699126397376,0.0647863212478541,TRUE,-0.04189179569594174
9.927374301675977,0,-0.0404688591095876,0.05355796337344181,-0.1455123280264652,0.06457460980728999,TRUE,-0.0404688591095876
10.033519553072626,0,-0.03904592252323344,0.052733898835934094,-0.1424731500414675,0.06438130499500057,TRUE,-0.03904592252323344
10.139664804469273,0,-0.0376229859368793,0.051919666060100865,-0.13945325513384615,0.06420728326008754,TRUE,-0.0376229859368793
